ParticipantId,StartTime (America/Chicago),CompletionTime (America/Chicago),CompletionType,CompletionCode,Payment,Bonus,Fees,Status,Task Data,Submitted Data,Age,Education,Sex,Occupation Field,Relationship/Marital Status,Political Party,Gender,Country Of Residence,Household Income,Race,Employment Status
5F07BF6FA2B74628AFCC39362D895A03,05/06/2024 04:27:02 PM,05/06/2024 04:30:41 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""4.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""4.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Vanessa Beltz_7_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Vanessa%20Beltz_7_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":231}","{""Data"":{""taskData"":{""age"":""late-20s"",""jaw"":""rounded"",""eyes"":""light green, small, narrow, wideset"",""hair"":""short, wavy golden blond with some auburn highlights"",""nose"":""pointed nostrum, thin, pug"",""race"":""white"",""beard"":""none"",""gender"":""female"",""eyebrows"":""medium dark blond"",""expression"":""smiling"",""additionalInfo"":""freckles""}}}",43,"Bachelor's degree (for example: BA, AB, BS)",Male,Education & Training,Married,Democrat,Man,United States,"$100,000-$124,999",White,Full-time
E6266B932406471AB97489ADEBDAC142,05/06/2024 04:27:02 PM,05/06/2024 04:31:45 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""2.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Christina Matlock_15_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Christina%20Matlock_15_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":232}","{""Data"":{""taskData"":{""age"":""mid 30s"",""jaw"":""rounded, pudgy face shape"",""eyes"":""rounded, brown, hooded"",""hair"":""short, greyish brown"",""nose"":""long nose bridge, bulbous nose"",""race"":""white"",""beard"":""subtle, shaved"",""gender"":""male"",""eyebrows"":""thick, greyish brown in color"",""expression"":""neutral""}}}",18,High school graduate - high school diploma or the equivalent (for example: GED),Female,Other,In a relationship,Prefer not to say,Woman,United States,Prefer not to say,Prefer not to say,Prefer not to say
5BAB0A1BA15A465CB8D7448D7AA9E8FE,05/06/2024 04:27:03 PM,05/06/2024 04:31:04 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Victoria Strawser_3_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Victoria%20Strawser_3_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":200}","{""Data"":{""taskData"":{""age"":""mid-20s"",""jaw"":""wide, soft, rounded"",""eyes"":""narrow brown"",""hair"":""brown, tied-back"",""nose"":""large nostrils, rounded"",""race"":""white"",""beard"":""none"",""gender"":""female"",""eyebrows"":""thin brown"",""expression"":""smiling""}}}",22,"Associate degree (for example: AA, AS)",Female,Other,In a relationship,Prefer not to say,Man,United States,Prefer not to say,An ethnicity not listed here,Prefer not to say
24B7DE820F314373B0B958A119531974,05/06/2024 04:27:03 PM,,,,0,0,0,Returned,,,49,"Associate degree (for example: AA, AS)",Female,"Science, Technology, Engineering & Mathematics",Married,Democrat,Woman,United States,"$50,000-$59,999",Black or African American,Full-time
947C808FC6CA4A2AB1EC0B103B864097,05/06/2024 04:27:03 PM,05/06/2024 04:32:37 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""4.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Jeremy Gladden_3_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Jeremy%20Gladden_3_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":234}","{""Data"":{""taskData"":{""age"":""mid-50s"",""jaw"":""Square"",""eyes"":""Small light blue"",""hair"":""Thin balding gray"",""nose"":""Large wide prominent"",""race"":""white"",""beard"":""Gray stubble"",""gender"":""male"",""eyebrows"":""Thick graying brown"",""expression"":""smiling""}}}",35,"Bachelor's degree (for example: BA, AB, BS)",Male,Other,Single,Democrat,Man,United States,"$90,000-$99,999",White,Full-time
17396E5B849149F69A7A7F00A494C443,05/06/2024 04:27:07 PM,05/06/2024 04:43:28 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Harold Skaggs_5_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Harold%20Skaggs_5_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":235}","{""Data"":{""taskData"":{""age"":""mid 50s"",""jaw"":""oval shaped"",""eyes"":""small dark brown"",""hair"":""short grey"",""nose"":""small pointed"",""race"":""white"",""beard"":""bushy grey"",""gender"":""male"",""eyebrows"":""thick grey bushy"",""expression"":""neutral"",""additionalInfo"":""n""}}}",71,"Bachelor's degree (for example: BA, AB, BS)",Female,Retired,Divorced,Independent,Woman,United States,"$10,000-$19,999",Black or African American,Retired
1A40B0BD6ACA480A93FDCD0C474DE120,05/06/2024 04:27:07 PM,,,,0,0,0,Returned,,,61,"Doctorate degree (for example: PhD, EdD)",Male,Education & Training,Divorced,Democrat,Man,United States,"$80,000-$89,999",White,Full-time
5C2940BF09B94644AE8C2D2C2031FCBB,05/06/2024 04:27:07 PM,05/06/2024 04:29:59 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""4.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Alan Grooms_13_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Alan%20Grooms_13_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":236}","{""Data"":{""taskData"":{""age"":""30s"",""jaw"":""defined "",""eyes"":""brown"",""hair"":""blonde, straight"",""nose"":""small, contoured "",""race"":""white"",""beard"":""none"",""gender"":""female"",""eyebrows"":""thin, blonde, defined "",""expression"":""smiling""}}}",21,"Bachelor's degree (for example: BA, AB, BS)",Female,Social Sciences,In a relationship,Democrat,Woman,United States,Prefer not to say,White,Student
6D4EC9854EC046FB821A8056C3D61760,05/06/2024 04:27:08 PM,,,,0,0,0,Returned,,,22,High school graduate - high school diploma or the equivalent (for example: GED),Female,Hospitality & Tourism,In a relationship,Independent,Woman,United States,"$10,000-$19,999",White,Full-time
E1A118C3291343C2BFD74D3DABDE17F9,05/06/2024 04:27:09 PM,05/06/2024 04:30:50 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""2.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""2.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Samuel Paschal_17_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Samuel%20Paschal_17_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":238}","{""Data"":{""taskData"":{""age"":""70"",""jaw"":""Round"",""eyes"":""Small\nBrown"",""hair"":""Short brown"",""nose"":""Small "",""race"":""white"",""beard"":"" One"",""gender"":""female"",""eyebrows"":""Small brown"",""expression"":""smiling"",""additionalInfo"":""Earnings ""}}}",31,"Bachelor's degree (for example: BA, AB, BS)",Male,Policing,Married,Republican,Man,United States,"$90,000-$99,999",White,Full-time
7718C1E05E4648C7840BBCEC85698BE1,05/06/2024 04:27:09 PM,05/06/2024 04:32:47 PM,Template,,0,0,0,Returned,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""2.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Frank Dillard_3_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Frank%20Dillard_3_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":239}","{""Data"":{""taskData"":{""age"":""mid 40s"",""jaw"":""rounded jawline"",""eyes"":""small rounded"",""hair"":""short straight dirty blonde hair"",""nose"":""short nose"",""race"":""white"",""beard"":""None"",""gender"":""male"",""eyebrows"":""Blonde thin"",""expression"":""neutral""}}}",28,"Bachelor's degree (for example: BA, AB, BS)",Female,"Science, Technology, Engineering & Mathematics",Married,Republican,Woman,United States,"$100,000-$124,999",Prefer not to say,Full-time
E46B4854B59B41DE9A9DAD8AD5F5AFAF,05/06/2024 04:27:10 PM,05/06/2024 04:35:24 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""2.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""2.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Leona Kirkman_15_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Leona%20Kirkman_15_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":114}","{""Data"":{""taskData"":{""age"":""45"",""jaw"":""square"",""eyes"":""small blue eyes"",""hair"":""Short straight blonde"",""nose"":""small "",""race"":""white"",""beard"":""none"",""gender"":""female"",""eyebrows"":""thick brown"",""expression"":""smiling"",""additionalInfo"":""She was not wearing glasses but she was smiling and looked very kind and a nice person.""}}}",46,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Education & Training,Married,Something else,Man,United States,"$90,000-$99,999",White,Full-time
F247D49AF2E247DAA96B20C51C56407C,05/06/2024 04:27:14 PM,05/06/2024 04:30:54 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""4.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Eric Croft_13_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Eric%20Croft_13_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":233}","{""Data"":{""taskData"":{""age"":""early 50\u0027s"",""jaw"":""round"",""eyes"":""blue"",""hair"":""gray and bald"",""nose"":""wide at bottom"",""race"":""white"",""beard"":""grey"",""gender"":""male"",""eyebrows"":""bushy"",""expression"":""smiling"",""additionalInfo"":""smiling face looks kind might be cross eyed""}}}",43,"Some college, but no degree",Male,Manufacturing,Married,Independent,Man,United States,"$250,000 or more",White,Business Owner
811F73B5C356491D87414A5C9FB98E16,05/06/2024 04:27:20 PM,05/06/2024 04:32:16 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Kristin Skelly_3_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Kristin%20Skelly_3_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":217}","{""Data"":{""taskData"":{""age"":""30\u0027s"",""jaw"":""none"",""eyes"":""med brown"",""hair"":""short wavy med blond hair"",""nose"":""lg nose thaface and jaw round with a butt chint is crooked"",""race"":""white"",""beard"":""nice simple smile with teeth present"",""gender"":""female"",""eyebrows"":""different shaped for each"",""expression"":""smiling"",""additionalInfo"":""no glasses""}}}",55,High school graduate - high school diploma or the equivalent (for example: GED),Female,Arts,Married,Independent,Woman,United States,"$60,000-$69,999",White,"Not in paid work (e.g., homemaker, disabled)"
716258E729774B29A0DBC67BE02DC4EA,05/06/2024 04:27:20 PM,05/06/2024 04:33:46 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Stanley Coombs_17_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Stanley%20Coombs_17_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":46}","{""Data"":{""taskData"":{""age"":""55"",""jaw"":""Square"",""eyes"":""Blue"",""hair"":""Short, Grey"",""nose"":""Large Pointy"",""race"":""white"",""beard"":""No Beard"",""gender"":""male"",""eyebrows"":""Thin Brown"",""expression"":""smiling"",""additionalInfo"":""They had no glasses but their teeth looked really white. Looks like a great guy.""}}}",25,High school graduate - high school diploma or the equivalent (for example: GED),Male,Education & Training,In a relationship,Independent,Man,United States,"Less than $10,000",Black or African American,Full-time
21C4F712CEA24FA58B7B6D562619E466,05/06/2024 04:27:22 PM,05/06/2024 04:29:49 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""4.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Howard Lindsey_10_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Howard%20Lindsey_10_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":221}","{""Data"":{""taskData"":{""age"":""35"",""jaw"":""pointed"",""eyes"":""small brown"",""hair"":""medium wavy ginger"",""nose"":""normal"",""race"":""white"",""beard"":""none"",""gender"":""female"",""eyebrows"":""thin ginger"",""expression"":""smiling""}}}",21,"Some college, but no degree",Female,Retail,In a relationship,Democrat,Additional gender category/identity not listed,United States,"$10,000-$19,999",White,Student
BC833FB5078040D39A5FA3AD15640736,05/06/2024 04:27:23 PM,,,,0,0,0,Returned,,,26,"Bachelor's degree (for example: BA, AB, BS)",Male,Medicine,Married,Democrat,Man,United States,"$100,000-$124,999",White,Full-time
9A5B731873534EC5ADF37FC60ED9842E,05/06/2024 04:27:24 PM,05/06/2024 04:30:33 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Jeffrey Churchwell_13_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Jeffrey%20Churchwell_13_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":194}","{""Data"":{""taskData"":{""age"":""30s"",""jaw"":""round"",""eyes"":""brown"",""hair"":""medium length brown"",""nose"":""large nose"",""race"":""white"",""beard"":""none"",""gender"":""female"",""eyebrows"":""thick brown"",""expression"":""smiling"",""additionalInfo"":""Round face, wide nose, small forehead.]\\""}}}",36,"Doctorate degree (for example: PhD, EdD)",Male,Government & Public Administration,Married,Democrat,Man,United States,"$90,000-$99,999",White,Full-time
9147E3F616F4484E9ACBF4AC3C4C62E3,05/06/2024 04:27:25 PM,05/06/2024 04:31:23 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""2.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Teresa Birdwell_9_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Teresa%20Birdwell_9_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":240}","{""Data"":{""taskData"":{""age"":""early 40s"",""jaw"":""long, sharp jawline well defined on face"",""eyes"":""light blue in color, very vivid"",""hair"":""short brown above ears"",""nose"":""wide nostrils, long bridge of nose"",""race"":""white"",""beard"":""no beard or visible facial hair"",""gender"":""male"",""eyebrows"":""slightly bushy dark in color"",""expression"":""smiling"",""additionalInfo"":""White male with a slightly tanned or toned complexion, defined jawline with a wide smile\nIcy b""}}}",32,"Associate degree (for example: AA, AS)",Female,Retail,Single,Democrat,Man,United States,"$30,000-$39,999",White,Part-time
2D775A63EA124A849193B6089ED58219,05/06/2024 04:27:30 PM,05/06/2024 04:31:17 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""3.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Irma Lugo_13_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Irma%20Lugo_13_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":220}","{""Data"":{""taskData"":{""age"":""early 402"",""jaw"":""short scruffy brown"",""eyes"":""large defined"",""hair"":""short thick bushy"",""nose"":""defined rectangular"",""race"":""white"",""beard"":""piercing gaze serious"",""gender"":""male"",""eyebrows"":""olive brown green mix"",""expression"":""neutral""}}}",35,Prefer not to say,Female,Legal,Single,Democrat,Woman,United States,"$100,000-$124,999",Korean,Unemployed
47A55A332CCB4F44B91C5CFD40D0B0A9,05/06/2024 04:27:31 PM,,,,0,0,0,Returned,,,22,"Bachelor's degree (for example: BA, AB, BS)",Male,Finance,Single,Democrat,Man,United States,"$10,000-$19,999",White,Full-time
8F0DEA30918646299340E0018A729C96,05/06/2024 04:27:33 PM,05/06/2024 04:31:07 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""4.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""2.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Maggie Hess_5_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Maggie%20Hess_5_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":1}","{""Data"":{""taskData"":{""age"":""28"",""jaw"":""Cleft Chin"",""eyes"":""Blue"",""hair"":""Combed back brown hair"",""nose"":""Wide "",""race"":""white"",""beard"":""none"",""gender"":""female"",""eyebrows"":""Thin brown"",""expression"":""smiling"",""additionalInfo"":""Small silver pierced Earings""}}}",70,"Bachelor's degree (for example: BA, AB, BS)",Male,Retired,In a relationship,Democrat,Man,United States,"$10,000-$19,999",White,Retired
6E75B98197FB4F36A8AE6447733E711D,05/06/2024 04:27:33 PM,05/06/2024 04:31:22 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""2.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""2.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Mike Boatwright_1_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Mike%20Boatwright_1_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":241}","{""Data"":{""taskData"":{""age"":""Late 20s - Mid 30s"",""jaw"":""pencil thin beard"",""eyes"":""round on the sides"",""hair"":""Medium length. Thin. long bangs."",""nose"":""long"",""race"":""white"",""beard"":""none"",""gender"":""male"",""eyebrows"":""oval shaped. "",""expression"":""neutral""}}}",36,"Bachelor's degree (for example: BA, AB, BS)",Male,Other,Single,Democrat,Man,United States,"Less than $10,000",White,Unemployed
9C94E6A1667B4E49957CDF8755891888,05/06/2024 04:27:34 PM,05/06/2024 04:31:30 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""4.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Kristy Nickel_1_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Kristy%20Nickel_1_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":242}","{""Data"":{""taskData"":{""age"":""mid-40s"",""jaw"":""Round"",""eyes"":""Large Brown"",""hair"":""Wavy Brunette"",""nose"":""Big nostrils and pointed"",""race"":""white"",""beard"":""None"",""gender"":""female"",""eyebrows"":""Thick Brown"",""expression"":""smiling""}}}",25,"Associate degree (for example: AA, AS)",Male,I’d Rather Not Say,In a relationship,Prefer not to say,Man,United States,"$30,000-$39,999",Chinese,Unemployed
04C8EFC9B3D440E18BC7EEAF7809226E,05/06/2024 04:27:36 PM,05/06/2024 04:31:00 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""4.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""2.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""3.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Joy Revis_3_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Joy%20Revis_3_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":132}","{""Data"":{""taskData"":{""age"":""early 30s"",""jaw"":""short"",""eyes"":""Lage brown"",""hair"":""Short black hair"",""nose"":""standard"",""race"":""black"",""beard"":""chin fuzz"",""gender"":""male"",""eyebrows"":""Thick"",""expression"":""smiling"",""additionalInfo"":""had earrings\n""}}}",43,"Associate degree (for example: AA, AS)",Male,Information Technology,Single,Republican,Man,United States,"$70,000-$79,999",White,Full-time
602B5764F57B461F8F0C16E45D63595B,05/06/2024 04:27:36 PM,05/06/2024 04:30:36 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""1.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""1.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""2.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Alan Ruff_7_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Alan%20Ruff_7_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":243}","{""Data"":{""taskData"":{""age"":""Late 20\u0027s"",""jaw"":""Average jaw"",""eyes"":""Hazel or brownish"",""hair"":""Seemingly blonde"",""nose"":""Average size nose"",""race"":""white"",""beard"":""No facial hair"",""gender"":""other"",""eyebrows"":""Brownish-blonde"",""expression"":""neutral"",""additionalInfo"":""Rosy cheeks""}}}",28,"Bachelor's degree (for example: BA, AB, BS)",Male,"Science, Technology, Engineering & Mathematics",Single,Democrat,Man,United States,"$30,000-$39,999",White,Full-time
B3E44C0FDDDF43EDBC01E20543B6F7D6,05/06/2024 04:27:42 PM,05/06/2024 04:29:45 PM,Template,,0,0,0,Pending,"{""RowData"":[{""CellData"":""2.0"",""ColumnHeader"":""Attractive"",""DataType"":"""",""Position"":0},{""CellData"":""5.0"",""ColumnHeader"":""Race"",""DataType"":"""",""Position"":1},{""CellData"":""4.0"",""ColumnHeader"":""Memorable"",""DataType"":"""",""Position"":2},{""CellData"":""Google_1_Steven Sanchez_11_oval.jpg"",""ColumnHeader"":""Filename"",""DataType"":"""",""Position"":3},{""CellData"":""https://mturk-1k-images.s3.amazonaws.com/Google_1_Steven%20Sanchez_11_oval.jpg"",""ColumnHeader"":""AWSFile"",""DataType"":"""",""Position"":4}],""Position"":163}","{""Data"":{""taskData"":{""age"":""54"",""jaw"":""high muscle definition"",""eyes"":""dark brown"",""hair"":""short, salt and pepper "",""nose"":""large nostrils "",""race"":""asian"",""beard"":""none"",""gender"":""male"",""eyebrows"":""long and thick "",""expression"":""other"",""additionalInfo"":""looked sad""}}}",28,"Bachelor's degree (for example: BA, AB, BS)",Male,Finance,In a relationship,Democrat,Man,United States,"$100,000-$124,999",Chinese,Full-time
